k,alpha,min_multiplier,s1_weight,disparity_threshold,similarity_threshold,cluster_size_threshold,accuracy,mae,rmse,flag_rate,n_correct,n_flagged,n_total
10,0.25,0.6,0.6,4.0,0.7,10,72.0,1.322,1.638,16.0,18,4,25
10,0.25,0.6,0.6,4.0,0.7,15,72.0,1.322,1.638,36.0,18,9,25
10,0.25,0.6,0.6,4.0,0.7,20,72.0,1.322,1.638,40.0,18,10,25
10,0.25,0.6,0.7,2.0,0.4,10,60.0,1.4,1.733,4.0,15,1,25
10,0.25,0.6,0.7,2.0,0.4,15,60.0,1.4,1.733,28.0,15,7,25
10,0.25,0.6,0.7,2.0,0.4,20,60.0,1.4,1.733,32.0,15,8,25
10,0.25,0.6,0.7,2.0,0.5,10,60.0,1.4,1.733,32.0,15,8,25
10,0.25,0.6,0.7,2.0,0.5,15,60.0,1.4,1.733,44.0,15,11,25
10,0.25,0.6,0.7,2.0,0.5,20,60.0,1.4,1.733,48.0,15,12,25
10,0.25,0.6,0.7,2.0,0.6,10,60.0,1.4,1.733,52.0,15,13,25
10,0.25,0.6,0.7,2.0,0.6,15,60.0,1.4,1.733,56.0,15,14,25
10,0.25,0.6,0.7,2.0,0.6,20,60.0,1.4,1.733,60.0,15,15,25
10,0.25,0.6,0.7,2.0,0.7,10,60.0,1.4,1.733,60.0,15,15,25
10,0.25,0.6,0.7,2.0,0.7,15,60.0,1.4,1.733,64.0,15,16,25
10,0.25,0.6,0.7,2.0,0.7,20,60.0,1.4,1.733,68.0,15,17,25
10,0.25,0.6,0.7,2.5,0.4,10,60.0,1.4,1.733,0.0,15,0,25
10,0.25,0.6,0.7,2.5,0.4,15,60.0,1.4,1.733,16.0,15,4,25
10,0.25,0.6,0.7,2.5,0.4,20,60.0,1.4,1.733,20.0,15,5,25
10,0.25,0.6,0.7,2.5,0.5,10,60.0,1.4,1.733,20.0,15,5,25
10,0.25,0.6,0.7,2.5,0.5,15,60.0,1.4,1.733,40.0,15,10,25
10,0.25,0.6,0.7,2.5,0.5,20,60.0,1.4,1.733,44.0,15,11,25
10,0.25,0.6,0.7,2.5,0.6,10,60.0,1.4,1.733,40.0,15,10,25
10,0.25,0.6,0.7,2.5,0.6,15,60.0,1.4,1.733,52.0,15,13,25
10,0.25,0.6,0.7,2.5,0.6,20,60.0,1.4,1.733,56.0,15,14,25
10,0.25,0.6,0.7,2.5,0.7,10,60.0,1.4,1.733,48.0,15,12,25
10,0.25,0.6,0.7,2.5,0.7,15,60.0,1.4,1.733,60.0,15,15,25
10,0.25,0.6,0.7,2.5,0.7,20,60.0,1.4,1.733,64.0,15,16,25
10,0.25,0.6,0.7,3.0,0.4,10,60.0,1.4,1.733,0.0,15,0,25
10,0.25,0.6,0.7,3.0,0.4,15,60.0,1.4,1.733,12.0,15,3,25
10,0.25,0.6,0.7,3.0,0.4,20,60.0,1.4,1.733,16.0,15,4,25
10,0.25,0.6,0.7,3.0,0.5,10,60.0,1.4,1.733,20.0,15,5,25
10,0.25,0.6,0.7,3.0,0.5,15,60.0,1.4,1.733,36.0,15,9,25
10,0.25,0.6,0.7,3.0,0.5,20,60.0,1.4,1.733,40.0,15,10,25
10,0.25,0.6,0.7,3.0,0.6,10,60.0,1.4,1.733,28.0,15,7,25
10,0.25,0.6,0.7,3.0,0.6,15,60.0,1.4,1.733,44.0,15,11,25
10,0.25,0.6,0.7,3.0,0.6,20,60.0,1.4,1.733,48.0,15,12,25
10,0.25,0.6,0.7,3.0,0.7,10,60.0,1.4,1.733,36.0,15,9,25
10,0.25,0.6,0.7,3.0,0.7,15,60.0,1.4,1.733,52.0,15,13,25
10,0.25,0.6,0.7,3.0,0.7,20,60.0,1.4,1.733,56.0,15,14,25
10,0.25,0.6,0.7,3.5,0.4,10,60.0,1.4,1.733,0.0,15,0,25
10,0.25,0.6,0.7,3.5,0.4,15,60.0,1.4,1.733,8.0,15,2,25
10,0.25,0.6,0.7,3.5,0.4,20,60.0,1.4,1.733,12.0,15,3,25
10,0.25,0.6,0.7,3.5,0.5,10,60.0,1.4,1.733,12.0,15,3,25
10,0.25,0.6,0.7,3.5,0.5,15,60.0,1.4,1.733,32.0,15,8,25
10,0.25,0.6,0.7,3.5,0.5,20,60.0,1.4,1.733,36.0,15,9,25
10,0.25,0.6,0.7,3.5,0.6,10,60.0,1.4,1.733,20.0,15,5,25
10,0.25,0.6,0.7,3.5,0.6,15,60.0,1.4,1.733,40.0,15,10,25
10,0.25,0.6,0.7,3.5,0.6,20,60.0,1.4,1.733,44.0,15,11,25
10,0.25,0.6,0.7,3.5,0.7,10,60.0,1.4,1.733,24.0,15,6,25
10,0.25,0.6,0.7,3.5,0.7,15,60.0,1.4,1.733,44.0,15,11,25
10,0.25,0.6,0.7,3.5,0.7,20,60.0,1.4,1.733,48.0,15,12,25
10,0.25,0.6,0.7,4.0,0.4,10,60.0,1.4,1.733,0.0,15,0,25
10,0.25,0.6,0.7,4.0,0.4,15,60.0,1.4,1.733,8.0,15,2,25
10,0.25,0.6,0.7,4.0,0.4,20,60.0,1.4,1.733,12.0,15,3,25
10,0.25,0.6,0.7,4.0,0.5,10,60.0,1.4,1.733,8.0,15,2,25
10,0.25,0.6,0.7,4.0,0.5,15,60.0,1.4,1.733,28.0,15,7,25
10,0.25,0.6,0.7,4.0,0.5,20,60.0,1.4,1.733,32.0,15,8,25
10,0.25,0.6,0.7,4.0,0.6,10,60.0,1.4,1.733,16.0,15,4,25
10,0.25,0.6,0.7,4.0,0.6,15,60.0,1.4,1.733,36.0,15,9,25
10,0.25,0.6,0.7,4.0,0.6,20,60.0,1.4,1.733,40.0,15,10,25
10,0.25,0.6,0.7,4.0,0.7,10,60.0,1.4,1.733,16.0,15,4,25
10,0.25,0.6,0.7,4.0,0.7,15,60.0,1.4,1.733,36.0,15,9,25
10,0.25,0.6,0.7,4.0,0.7,20,60.0,1.4,1.733,40.0,15,10,25
15,0.1,0.3,0.4,2.0,0.4,10,80.0,0.99,1.221,0.0,20,0,25
15,0.1,0.3,0.4,2.0,0.4,15,80.0,0.99,1.221,24.0,20,6,25
15,0.1,0.3,0.4,2.0,0.4,20,80.0,0.99,1.221,28.0,20,7,25
15,0.1,0.3,0.4,2.0,0.5,10,80.0,0.99,1.221,32.0,20,8,25
15,0.1,0.3,0.4,2.0,0.5,15,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,2.0,0.5,20,80.0,0.99,1.221,44.0,20,11,25
15,0.1,0.3,0.4,2.0,0.6,10,80.0,0.99,1.221,48.0,20,12,25
15,0.1,0.3,0.4,2.0,0.6,15,80.0,0.99,1.221,52.0,20,13,25
15,0.1,0.3,0.4,2.0,0.6,20,80.0,0.99,1.221,56.0,20,14,25
15,0.1,0.3,0.4,2.0,0.7,10,80.0,0.99,1.221,60.0,20,15,25
15,0.1,0.3,0.4,2.0,0.7,15,80.0,0.99,1.221,64.0,20,16,25
15,0.1,0.3,0.4,2.0,0.7,20,80.0,0.99,1.221,68.0,20,17,25
15,0.1,0.3,0.4,2.5,0.4,10,80.0,0.99,1.221,0.0,20,0,25
15,0.1,0.3,0.4,2.5,0.4,15,80.0,0.99,1.221,16.0,20,4,25
15,0.1,0.3,0.4,2.5,0.4,20,80.0,0.99,1.221,20.0,20,5,25
15,0.1,0.3,0.4,2.5,0.5,10,80.0,0.99,1.221,24.0,20,6,25
15,0.1,0.3,0.4,2.5,0.5,15,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,2.5,0.5,20,80.0,0.99,1.221,44.0,20,11,25
15,0.1,0.3,0.4,2.5,0.6,10,80.0,0.99,1.221,32.0,20,8,25
15,0.1,0.3,0.4,2.5,0.6,15,80.0,0.99,1.221,44.0,20,11,25
15,0.1,0.3,0.4,2.5,0.6,20,80.0,0.99,1.221,48.0,20,12,25
15,0.1,0.3,0.4,2.5,0.7,10,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,2.5,0.7,15,80.0,0.99,1.221,52.0,20,13,25
15,0.1,0.3,0.4,2.5,0.7,20,80.0,0.99,1.221,56.0,20,14,25
15,0.1,0.3,0.4,3.0,0.4,10,80.0,0.99,1.221,0.0,20,0,25
15,0.1,0.3,0.4,3.0,0.4,15,80.0,0.99,1.221,12.0,20,3,25
15,0.1,0.3,0.4,3.0,0.4,20,80.0,0.99,1.221,16.0,20,4,25
15,0.1,0.3,0.4,3.0,0.5,10,80.0,0.99,1.221,20.0,20,5,25
15,0.1,0.3,0.4,3.0,0.5,15,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,3.0,0.5,20,80.0,0.99,1.221,44.0,20,11,25
15,0.1,0.3,0.4,3.0,0.6,10,80.0,0.99,1.221,28.0,20,7,25
15,0.1,0.3,0.4,3.0,0.6,15,80.0,0.99,1.221,44.0,20,11,25
15,0.1,0.3,0.4,3.0,0.6,20,80.0,0.99,1.221,48.0,20,12,25
15,0.1,0.3,0.4,3.0,0.7,10,80.0,0.99,1.221,36.0,20,9,25
15,0.1,0.3,0.4,3.0,0.7,15,80.0,0.99,1.221,52.0,20,13,25
15,0.1,0.3,0.4,3.0,0.7,20,80.0,0.99,1.221,56.0,20,14,25
15,0.1,0.3,0.4,3.5,0.4,10,80.0,0.99,1.221,0.0,20,0,25
15,0.1,0.3,0.4,3.5,0.4,15,80.0,0.99,1.221,8.0,20,2,25
15,0.1,0.3,0.4,3.5,0.4,20,80.0,0.99,1.221,12.0,20,3,25
15,0.1,0.3,0.4,3.5,0.5,10,80.0,0.99,1.221,8.0,20,2,25
15,0.1,0.3,0.4,3.5,0.5,15,80.0,0.99,1.221,32.0,20,8,25
15,0.1,0.3,0.4,3.5,0.5,20,80.0,0.99,1.221,36.0,20,9,25
15,0.1,0.3,0.4,3.5,0.6,10,80.0,0.99,1.221,16.0,20,4,25
15,0.1,0.3,0.4,3.5,0.6,15,80.0,0.99,1.221,36.0,20,9,25
15,0.1,0.3,0.4,3.5,0.6,20,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,3.5,0.7,10,80.0,0.99,1.221,20.0,20,5,25
15,0.1,0.3,0.4,3.5,0.7,15,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,3.5,0.7,20,80.0,0.99,1.221,44.0,20,11,25
15,0.1,0.3,0.4,4.0,0.4,10,80.0,0.99,1.221,0.0,20,0,25
15,0.1,0.3,0.4,4.0,0.4,15,80.0,0.99,1.221,8.0,20,2,25
15,0.1,0.3,0.4,4.0,0.4,20,80.0,0.99,1.221,12.0,20,3,25
15,0.1,0.3,0.4,4.0,0.5,10,80.0,0.99,1.221,8.0,20,2,25
15,0.1,0.3,0.4,4.0,0.5,15,80.0,0.99,1.221,32.0,20,8,25
15,0.1,0.3,0.4,4.0,0.5,20,80.0,0.99,1.221,36.0,20,9,25
15,0.1,0.3,0.4,4.0,0.6,10,80.0,0.99,1.221,16.0,20,4,25
15,0.1,0.3,0.4,4.0,0.6,15,80.0,0.99,1.221,36.0,20,9,25
15,0.1,0.3,0.4,4.0,0.6,20,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.4,4.0,0.7,10,80.0,0.99,1.221,16.0,20,4,25
15,0.1,0.3,0.4,4.0,0.7,15,80.0,0.99,1.221,36.0,20,9,25
15,0.1,0.3,0.4,4.0,0.7,20,80.0,0.99,1.221,40.0,20,10,25
15,0.1,0.3,0.5,2.0,0.4,10,80.0,0.992,1.235,0.0,20,0,25
15,0.1,0.3,0.5,2.0,0.4,15,80.0,0.992,1.235,24.0,20,6,25
15,0.1,0.3,0.5,2.0,0.4,20,80.0,0.992,1.235,28.0,20,7,25
15,0.1,0.3,0.5,2.0,0.5,10,80.0,0.992,1.235,32.0,20,8,25
15,0.1,0.3,0.5,2.0,0.5,15,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,2.0,0.5,20,80.0,0.992,1.235,44.0,20,11,25
15,0.1,0.3,0.5,2.0,0.6,10,80.0,0.992,1.235,48.0,20,12,25
15,0.1,0.3,0.5,2.0,0.6,15,80.0,0.992,1.235,52.0,20,13,25
15,0.1,0.3,0.5,2.0,0.6,20,80.0,0.992,1.235,56.0,20,14,25
15,0.1,0.3,0.5,2.0,0.7,10,80.0,0.992,1.235,60.0,20,15,25
15,0.1,0.3,0.5,2.0,0.7,15,80.0,0.992,1.235,64.0,20,16,25
15,0.1,0.3,0.5,2.0,0.7,20,80.0,0.992,1.235,68.0,20,17,25
15,0.1,0.3,0.5,2.5,0.4,10,80.0,0.992,1.235,0.0,20,0,25
15,0.1,0.3,0.5,2.5,0.4,15,80.0,0.992,1.235,16.0,20,4,25
15,0.1,0.3,0.5,2.5,0.4,20,80.0,0.992,1.235,20.0,20,5,25
15,0.1,0.3,0.5,2.5,0.5,10,80.0,0.992,1.235,24.0,20,6,25
15,0.1,0.3,0.5,2.5,0.5,15,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,2.5,0.5,20,80.0,0.992,1.235,44.0,20,11,25
15,0.1,0.3,0.5,2.5,0.6,10,80.0,0.992,1.235,32.0,20,8,25
15,0.1,0.3,0.5,2.5,0.6,15,80.0,0.992,1.235,44.0,20,11,25
15,0.1,0.3,0.5,2.5,0.6,20,80.0,0.992,1.235,48.0,20,12,25
15,0.1,0.3,0.5,2.5,0.7,10,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,2.5,0.7,15,80.0,0.992,1.235,52.0,20,13,25
15,0.1,0.3,0.5,2.5,0.7,20,80.0,0.992,1.235,56.0,20,14,25
15,0.1,0.3,0.5,3.0,0.4,10,80.0,0.992,1.235,0.0,20,0,25
15,0.1,0.3,0.5,3.0,0.4,15,80.0,0.992,1.235,12.0,20,3,25
15,0.1,0.3,0.5,3.0,0.4,20,80.0,0.992,1.235,16.0,20,4,25
15,0.1,0.3,0.5,3.0,0.5,10,80.0,0.992,1.235,20.0,20,5,25
15,0.1,0.3,0.5,3.0,0.5,15,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,3.0,0.5,20,80.0,0.992,1.235,44.0,20,11,25
15,0.1,0.3,0.5,3.0,0.6,10,80.0,0.992,1.235,28.0,20,7,25
15,0.1,0.3,0.5,3.0,0.6,15,80.0,0.992,1.235,44.0,20,11,25
15,0.1,0.3,0.5,3.0,0.6,20,80.0,0.992,1.235,48.0,20,12,25
15,0.1,0.3,0.5,3.0,0.7,10,80.0,0.992,1.235,36.0,20,9,25
15,0.1,0.3,0.5,3.0,0.7,15,80.0,0.992,1.235,52.0,20,13,25
15,0.1,0.3,0.5,3.0,0.7,20,80.0,0.992,1.235,56.0,20,14,25
15,0.1,0.3,0.5,3.5,0.4,10,80.0,0.992,1.235,0.0,20,0,25
15,0.1,0.3,0.5,3.5,0.4,15,80.0,0.992,1.235,8.0,20,2,25
15,0.1,0.3,0.5,3.5,0.4,20,80.0,0.992,1.235,12.0,20,3,25
15,0.1,0.3,0.5,3.5,0.5,10,80.0,0.992,1.235,8.0,20,2,25
15,0.1,0.3,0.5,3.5,0.5,15,80.0,0.992,1.235,32.0,20,8,25
15,0.1,0.3,0.5,3.5,0.5,20,80.0,0.992,1.235,36.0,20,9,25
15,0.1,0.3,0.5,3.5,0.6,10,80.0,0.992,1.235,16.0,20,4,25
15,0.1,0.3,0.5,3.5,0.6,15,80.0,0.992,1.235,36.0,20,9,25
15,0.1,0.3,0.5,3.5,0.6,20,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,3.5,0.7,10,80.0,0.992,1.235,20.0,20,5,25
15,0.1,0.3,0.5,3.5,0.7,15,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,3.5,0.7,20,80.0,0.992,1.235,44.0,20,11,25
15,0.1,0.3,0.5,4.0,0.4,10,80.0,0.992,1.235,0.0,20,0,25
15,0.1,0.3,0.5,4.0,0.4,15,80.0,0.992,1.235,8.0,20,2,25
15,0.1,0.3,0.5,4.0,0.4,20,80.0,0.992,1.235,12.0,20,3,25
15,0.1,0.3,0.5,4.0,0.5,10,80.0,0.992,1.235,8.0,20,2,25
15,0.1,0.3,0.5,4.0,0.5,15,80.0,0.992,1.235,32.0,20,8,25
15,0.1,0.3,0.5,4.0,0.5,20,80.0,0.992,1.235,36.0,20,9,25
15,0.1,0.3,0.5,4.0,0.6,10,80.0,0.992,1.235,16.0,20,4,25
15,0.1,0.3,0.5,4.0,0.6,15,80.0,0.992,1.235,36.0,20,9,25
15,0.1,0.3,0.5,4.0,0.6,20,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.5,4.0,0.7,10,80.0,0.992,1.235,16.0,20,4,25
15,0.1,0.3,0.5,4.0,0.7,15,80.0,0.992,1.235,36.0,20,9,25
15,0.1,0.3,0.5,4.0,0.7,20,80.0,0.992,1.235,40.0,20,10,25
15,0.1,0.3,0.6,2.0,0.4,10,80.0,0.995,1.255,0.0,20,0,25
15,0.1,0.3,0.6,2.0,0.4,15,80.0,0.995,1.255,24.0,20,6,25
15,0.1,0.3,0.6,2.0,0.4,20,80.0,0.995,1.255,28.0,20,7,25
15,0.1,0.3,0.6,2.0,0.5,10,80.0,0.995,1.255,32.0,20,8,25
15,0.1,0.3,0.6,2.0,0.5,15,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,2.0,0.5,20,80.0,0.995,1.255,44.0,20,11,25
15,0.1,0.3,0.6,2.0,0.6,10,80.0,0.995,1.255,48.0,20,12,25
15,0.1,0.3,0.6,2.0,0.6,15,80.0,0.995,1.255,52.0,20,13,25
15,0.1,0.3,0.6,2.0,0.6,20,80.0,0.995,1.255,56.0,20,14,25
15,0.1,0.3,0.6,2.0,0.7,10,80.0,0.995,1.255,60.0,20,15,25
15,0.1,0.3,0.6,2.0,0.7,15,80.0,0.995,1.255,64.0,20,16,25
15,0.1,0.3,0.6,2.0,0.7,20,80.0,0.995,1.255,68.0,20,17,25
15,0.1,0.3,0.6,2.5,0.4,10,80.0,0.995,1.255,0.0,20,0,25
15,0.1,0.3,0.6,2.5,0.4,15,80.0,0.995,1.255,16.0,20,4,25
15,0.1,0.3,0.6,2.5,0.4,20,80.0,0.995,1.255,20.0,20,5,25
15,0.1,0.3,0.6,2.5,0.5,10,80.0,0.995,1.255,24.0,20,6,25
15,0.1,0.3,0.6,2.5,0.5,15,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,2.5,0.5,20,80.0,0.995,1.255,44.0,20,11,25
15,0.1,0.3,0.6,2.5,0.6,10,80.0,0.995,1.255,32.0,20,8,25
15,0.1,0.3,0.6,2.5,0.6,15,80.0,0.995,1.255,44.0,20,11,25
15,0.1,0.3,0.6,2.5,0.6,20,80.0,0.995,1.255,48.0,20,12,25
15,0.1,0.3,0.6,2.5,0.7,10,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,2.5,0.7,15,80.0,0.995,1.255,52.0,20,13,25
15,0.1,0.3,0.6,2.5,0.7,20,80.0,0.995,1.255,56.0,20,14,25
15,0.1,0.3,0.6,3.0,0.4,10,80.0,0.995,1.255,0.0,20,0,25
15,0.1,0.3,0.6,3.0,0.4,15,80.0,0.995,1.255,12.0,20,3,25
15,0.1,0.3,0.6,3.0,0.4,20,80.0,0.995,1.255,16.0,20,4,25
15,0.1,0.3,0.6,3.0,0.5,10,80.0,0.995,1.255,20.0,20,5,25
15,0.1,0.3,0.6,3.0,0.5,15,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,3.0,0.5,20,80.0,0.995,1.255,44.0,20,11,25
15,0.1,0.3,0.6,3.0,0.6,10,80.0,0.995,1.255,28.0,20,7,25
15,0.1,0.3,0.6,3.0,0.6,15,80.0,0.995,1.255,44.0,20,11,25
15,0.1,0.3,0.6,3.0,0.6,20,80.0,0.995,1.255,48.0,20,12,25
15,0.1,0.3,0.6,3.0,0.7,10,80.0,0.995,1.255,36.0,20,9,25
15,0.1,0.3,0.6,3.0,0.7,15,80.0,0.995,1.255,52.0,20,13,25
15,0.1,0.3,0.6,3.0,0.7,20,80.0,0.995,1.255,56.0,20,14,25
15,0.1,0.3,0.6,3.5,0.4,10,80.0,0.995,1.255,0.0,20,0,25
15,0.1,0.3,0.6,3.5,0.4,15,80.0,0.995,1.255,8.0,20,2,25
15,0.1,0.3,0.6,3.5,0.4,20,80.0,0.995,1.255,12.0,20,3,25
15,0.1,0.3,0.6,3.5,0.5,10,80.0,0.995,1.255,8.0,20,2,25
15,0.1,0.3,0.6,3.5,0.5,15,80.0,0.995,1.255,32.0,20,8,25
15,0.1,0.3,0.6,3.5,0.5,20,80.0,0.995,1.255,36.0,20,9,25
15,0.1,0.3,0.6,3.5,0.6,10,80.0,0.995,1.255,16.0,20,4,25
15,0.1,0.3,0.6,3.5,0.6,15,80.0,0.995,1.255,36.0,20,9,25
15,0.1,0.3,0.6,3.5,0.6,20,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,3.5,0.7,10,80.0,0.995,1.255,20.0,20,5,25
15,0.1,0.3,0.6,3.5,0.7,15,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,3.5,0.7,20,80.0,0.995,1.255,44.0,20,11,25
15,0.1,0.3,0.6,4.0,0.4,10,80.0,0.995,1.255,0.0,20,0,25
15,0.1,0.3,0.6,4.0,0.4,15,80.0,0.995,1.255,8.0,20,2,25
15,0.1,0.3,0.6,4.0,0.4,20,80.0,0.995,1.255,12.0,20,3,25
15,0.1,0.3,0.6,4.0,0.5,10,80.0,0.995,1.255,8.0,20,2,25
15,0.1,0.3,0.6,4.0,0.5,15,80.0,0.995,1.255,32.0,20,8,25
15,0.1,0.3,0.6,4.0,0.5,20,80.0,0.995,1.255,36.0,20,9,25
15,0.1,0.3,0.6,4.0,0.6,10,80.0,0.995,1.255,16.0,20,4,25
15,0.1,0.3,0.6,4.0,0.6,15,80.0,0.995,1.255,36.0,20,9,25
15,0.1,0.3,0.6,4.0,0.6,20,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.6,4.0,0.7,10,80.0,0.995,1.255,16.0,20,4,25
15,0.1,0.3,0.6,4.0,0.7,15,80.0,0.995,1.255,36.0,20,9,25
15,0.1,0.3,0.6,4.0,0.7,20,80.0,0.995,1.255,40.0,20,10,25
15,0.1,0.3,0.7,2.0,0.4,10,76.0,0.998,1.282,0.0,19,0,25
15,0.1,0.3,0.7,2.0,0.4,15,76.0,0.998,1.282,24.0,19,6,25
15,0.1,0.3,0.7,2.0,0.4,20,76.0,0.998,1.282,28.0,19,7,25
15,0.1,0.3,0.7,2.0,0.5,10,76.0,0.998,1.282,32.0,19,8,25
15,0.1,0.3,0.7,2.0,0.5,15,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,2.0,0.5,20,76.0,0.998,1.282,44.0,19,11,25
15,0.1,0.3,0.7,2.0,0.6,10,76.0,0.998,1.282,48.0,19,12,25
15,0.1,0.3,0.7,2.0,0.6,15,76.0,0.998,1.282,52.0,19,13,25
15,0.1,0.3,0.7,2.0,0.6,20,76.0,0.998,1.282,56.0,19,14,25
15,0.1,0.3,0.7,2.0,0.7,10,76.0,0.998,1.282,60.0,19,15,25
15,0.1,0.3,0.7,2.0,0.7,15,76.0,0.998,1.282,64.0,19,16,25
15,0.1,0.3,0.7,2.0,0.7,20,76.0,0.998,1.282,68.0,19,17,25
15,0.1,0.3,0.7,2.5,0.4,10,76.0,0.998,1.282,0.0,19,0,25
15,0.1,0.3,0.7,2.5,0.4,15,76.0,0.998,1.282,16.0,19,4,25
15,0.1,0.3,0.7,2.5,0.4,20,76.0,0.998,1.282,20.0,19,5,25
15,0.1,0.3,0.7,2.5,0.5,10,76.0,0.998,1.282,24.0,19,6,25
15,0.1,0.3,0.7,2.5,0.5,15,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,2.5,0.5,20,76.0,0.998,1.282,44.0,19,11,25
15,0.1,0.3,0.7,2.5,0.6,10,76.0,0.998,1.282,32.0,19,8,25
15,0.1,0.3,0.7,2.5,0.6,15,76.0,0.998,1.282,44.0,19,11,25
15,0.1,0.3,0.7,2.5,0.6,20,76.0,0.998,1.282,48.0,19,12,25
15,0.1,0.3,0.7,2.5,0.7,10,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,2.5,0.7,15,76.0,0.998,1.282,52.0,19,13,25
15,0.1,0.3,0.7,2.5,0.7,20,76.0,0.998,1.282,56.0,19,14,25
15,0.1,0.3,0.7,3.0,0.4,10,76.0,0.998,1.282,0.0,19,0,25
15,0.1,0.3,0.7,3.0,0.4,15,76.0,0.998,1.282,12.0,19,3,25
15,0.1,0.3,0.7,3.0,0.4,20,76.0,0.998,1.282,16.0,19,4,25
15,0.1,0.3,0.7,3.0,0.5,10,76.0,0.998,1.282,20.0,19,5,25
15,0.1,0.3,0.7,3.0,0.5,15,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,3.0,0.5,20,76.0,0.998,1.282,44.0,19,11,25
15,0.1,0.3,0.7,3.0,0.6,10,76.0,0.998,1.282,28.0,19,7,25
15,0.1,0.3,0.7,3.0,0.6,15,76.0,0.998,1.282,44.0,19,11,25
15,0.1,0.3,0.7,3.0,0.6,20,76.0,0.998,1.282,48.0,19,12,25
15,0.1,0.3,0.7,3.0,0.7,10,76.0,0.998,1.282,36.0,19,9,25
15,0.1,0.3,0.7,3.0,0.7,15,76.0,0.998,1.282,52.0,19,13,25
15,0.1,0.3,0.7,3.0,0.7,20,76.0,0.998,1.282,56.0,19,14,25
15,0.1,0.3,0.7,3.5,0.4,10,76.0,0.998,1.282,0.0,19,0,25
15,0.1,0.3,0.7,3.5,0.4,15,76.0,0.998,1.282,8.0,19,2,25
15,0.1,0.3,0.7,3.5,0.4,20,76.0,0.998,1.282,12.0,19,3,25
15,0.1,0.3,0.7,3.5,0.5,10,76.0,0.998,1.282,8.0,19,2,25
15,0.1,0.3,0.7,3.5,0.5,15,76.0,0.998,1.282,32.0,19,8,25
15,0.1,0.3,0.7,3.5,0.5,20,76.0,0.998,1.282,36.0,19,9,25
15,0.1,0.3,0.7,3.5,0.6,10,76.0,0.998,1.282,16.0,19,4,25
15,0.1,0.3,0.7,3.5,0.6,15,76.0,0.998,1.282,36.0,19,9,25
15,0.1,0.3,0.7,3.5,0.6,20,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,3.5,0.7,10,76.0,0.998,1.282,20.0,19,5,25
15,0.1,0.3,0.7,3.5,0.7,15,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,3.5,0.7,20,76.0,0.998,1.282,44.0,19,11,25
15,0.1,0.3,0.7,4.0,0.4,10,76.0,0.998,1.282,0.0,19,0,25
15,0.1,0.3,0.7,4.0,0.4,15,76.0,0.998,1.282,8.0,19,2,25
15,0.1,0.3,0.7,4.0,0.4,20,76.0,0.998,1.282,12.0,19,3,25
15,0.1,0.3,0.7,4.0,0.5,10,76.0,0.998,1.282,8.0,19,2,25
15,0.1,0.3,0.7,4.0,0.5,15,76.0,0.998,1.282,32.0,19,8,25
15,0.1,0.3,0.7,4.0,0.5,20,76.0,0.998,1.282,36.0,19,9,25
15,0.1,0.3,0.7,4.0,0.6,10,76.0,0.998,1.282,16.0,19,4,25
15,0.1,0.3,0.7,4.0,0.6,15,76.0,0.998,1.282,36.0,19,9,25
15,0.1,0.3,0.7,4.0,0.6,20,76.0,0.998,1.282,40.0,19,10,25
15,0.1,0.3,0.7,4.0,0.7,10,76.0,0.998,1.282,16.0,19,4,25
15,0.1,0.3,0.7,4.0,0.7,15,76.0,0.998,1.282,36.0,19,9,25
